ISU Two-body matrix elements
Operator: Toy
Relevant constants: None
Quantum numbers: s' = 1, j' = 1, t' = 0, s = 1, j = 1, t = 0
nmax = 200, lmax = 2, NMAX = 10, LMAX = 0
N	L	n	l	Np	Lp	np	lp	Matrix Element
2	0	142	2	2	0	142	2	2.000000
2	0	143	2	2	0	143	2	2.000000
2	0	144	2	2	0	144	2	2.000000
2	0	145	2	2	0	145	2	2.000000
2	0	146	2	2	0	146	2	2.000000
2	0	147	2	2	0	147	2	2.000000
2	0	148	2	2	0	148	2	2.000000
2	0	149	2	2	0	149	2	2.000000
2	0	150	2	2	0	150	2	2.000000
2	0	151	2	2	0	151	2	2.000000
2	0	152	2	2	0	152	2	2.000000
2	0	153	2	2	0	153	2	2.000000
2	0	154	2	2	0	154	2	2.000000
2	0	155	2	2	0	155	2	2.000000
2	0	156	2	2	0	156	2	2.000000
2	0	157	2	2	0	157	2	2.000000
2	0	158	2	2	0	158	2	2.000000
2	0	159	2	2	0	159	2	2.000000
2	0	160	2	2	0	160	2	2.000000
2	0	161	2	2	0	161	2	2.000000
2	0	162	2	2	0	162	2	2.000000
2	0	163	2	2	0	163	2	2.000000
2	0	164	2	2	0	164	2	2.000000
2	0	165	2	2	0	165	2	2.000000
2	0	166	2	2	0	166	2	2.000000
2	0	167	2	2	0	167	2	2.000000
2	0	168	2	2	0	168	2	2.000000
2	0	169	2	2	0	169	2	2.000000
2	0	170	2	2	0	170	2	2.000000
2	0	171	2	2	0	171	2	2.000000
2	0	172	2	2	0	172	2	2.000000
2	0	173	2	2	0	173	2	2.000000
2	0	174	2	2	0	174	2	2.000000
2	0	175	2	2	0	175	2	2.000000
2	0	176	2	2	0	176	2	2.000000
2	0	177	2	2	0	177	2	2.000000
2	0	178	2	2	0	178	2	2.000000
2	0	179	2	2	0	179	2	2.000000
2	0	180	2	2	0	180	2	2.000000
2	0	181	2	2	0	181	2	2.000000
2	0	182	2	2	0	182	2	2.000000
2	0	183	2	2	0	183	2	2.000000
2	0	184	2	2	0	184	2	2.000000
2	0	185	2	2	0	185	2	2.000000
2	0	186	2	2	0	186	2	2.000000
2	0	187	2	2	0	187	2	2.000000
2	0	188	2	2	0	188	2	2.000000
2	0	189	2	2	0	189	2	2.000000
2	0	190	2	2	0	190	2	2.000000
2	0	191	2	2	0	191	2	2.000000
2	0	192	2	2	0	192	2	2.000000
2	0	193	2	2	0	193	2	2.000000
2	0	194	2	2	0	194	2	2.000000
2	0	195	2	2	0	195	2	2.000000
2	0	196	2	2	0	196	2	2.000000
2	0	197	2	2	0	197	2	2.000000
2	0	198	2	2	0	198	2	2.000000
2	0	199	2	2	0	199	2	2.000000
2	0	200	2	2	0	200	2	2.000000
3	0	0	2	3	0	0	2	2.000000
3	0	1	2	3	0	1	2	2.000000
3	0	2	2	3	0	2	2	2.000000
3	0	3	2	3	0	3	2	2.000000
3	0	4	2	3	0	4	2	2.000000
3	0	5	2	3	0	5	2	2.000000
3	0	6	2	3	0	6	2	2.000000
3	0	7	2	3	0	7	2	2.000000
3	0	8	2	3	0	8	2	2.000000
3	0	9	2	3	0	9	2	2.000000
3	0	10	2	3	0	10	2	2.000000
3	0	11	2	3	0	11	2	2.000000
3	0	12	2	3	0	12	2	2.000000
3	0	13	2	3	0	13	2	2.000000
3	0	14	2	3	0	14	2	2.000000
3	0	15	2	3	0	15	2	2.000000
3	0	16	2	3	0	16	2	2.000000
3	0	17	2	3	0	17	2	2.000000
3	0	18	2	3	0	18	2	2.000000
3	0	19	2	3	0	19	2	2.000000
3	0	20	2	3	0	20	2	2.000000
3	0	21	2	3	0	21	2	2.000000
3	0	22	2	3	0	22	2	2.000000
3	0	23	2	3	0	23	2	2.000000
3	0	24	2	3	0	24	2	2.000000
3	0	25	2	3	0	25	2	2.000000
3	0	26	2	3	0	26	2	2.000000
3	0	27	2	3	0	27	2	2.000000
3	0	28	2	3	0	28	2	2.000000
3	0	29	2	3	0	29	2	2.000000
3	0	30	2	3	0	30	2	2.000000
3	0	31	2	3	0	31	2	2.000000
3	0	32	2	3	0	32	2	2.000000
3	0	33	2	3	0	33	2	2.000000
3	0	34	2	3	0	34	2	2.000000
3	0	35	2	3	0	35	2	2.000000
3	0	36	2	3	0	36	2	2.000000
3	0	37	2	3	0	37	2	2.000000
3	0	38	2	3	0	38	2	2.000000
3	0	39	2	3	0	39	2	2.000000
3	0	40	2	3	0	40	2	2.000000
3	0	41	2	3	0	41	2	2.000000
3	0	42	2	3	0	42	2	2.000000
3	0	43	2	3	0	43	2	2.000000
3	0	44	2	3	0	44	2	2.000000
3	0	45	2	3	0	45	2	2.000000
3	0	46	2	3	0	46	2	2.000000
3	0	47	2	3	0	47	2	2.000000
3	0	48	2	3	0	48	2	2.000000
3	0	49	2	3	0	49	2	2.000000
3	0	50	2	3	0	50	2	2.000000
3	0	51	2	3	0	51	2	2.000000
3	0	52	2	3	0	52	2	2.000000
3	0	53	2	3	0	53	2	2.000000
3	0	54	2	3	0	54	2	2.000000
3	0	55	2	3	0	55	2	2.000000
3	0	56	2	3	0	56	2	2.000000
3	0	57	2	3	0	57	2	2.000000
3	0	58	2	3	0	58	2	2.000000
3	0	59	2	3	0	59	2	2.000000
3	0	60	2	3	0	60	2	2.000000
3	0	61	2	3	0	61	2	2.000000
3	0	62	2	3	0	62	2	2.000000
3	0	63	2	3	0	63	2	2.000000
3	0	64	2	3	0	64	2	2.000000
3	0	65	2	3	0	65	2	2.000000
3	0	66	2	3	0	66	2	2.000000
3	0	67	2	3	0	67	2	2.000000
3	0	68	2	3	0	68	2	2.000000
3	0	69	2	3	0	69	2	2.000000
3	0	70	2	3	0	70	2	2.000000
3	0	71	2	3	0	71	2	2.000000
3	0	72	2	3	0	72	2	2.000000
3	0	73	2	3	0	73	2	2.000000
3	0	74	2	3	0	74	2	2.000000
3	0	75	2	3	0	75	2	2.000000
3	0	76	2	3	0	76	2	2.000000
3	0	77	2	3	0	77	2	2.000000
3	0	78	2	3	0	78	2	2.000000
3	0	79	2	3	0	79	2	2.000000
3	0	80	2	3	0	80	2	2.000000
3	0	81	2	3	0	81	2	2.000000
3	0	82	2	3	0	82	2	2.000000
3	0	83	2	3	0	83	2	2.000000
3	0	84	2	3	0	84	2	2.000000
3	0	85	2	3	0	85	2	2.000000
3	0	86	2	3	0	86	2	2.000000
3	0	87	2	3	0	87	2	2.000000
3	0	88	2	3	0	88	2	2.000000
3	0	89	2	3	0	89	2	2.000000
3	0	90	2	3	0	90	2	2.000000
3	0	91	2	3	0	91	2	2.000000
3	0	92	2	3	0	92	2	2.000000
3	0	93	2	3	0	93	2	2.000000
3	0	94	2	3	0	94	2	2.000000
3	0	95	2	3	0	95	2	2.000000
3	0	96	2	3	0	96	2	2.000000
3	0	97	2	3	0	97	2	2.000000
3	0	98	2	3	0	98	2	2.000000
3	0	99	2	3	0	99	2	2.000000
3	0	100	2	3	0	100	2	2.000000
3	0	101	2	3	0	101	2	2.000000
3	0	102	2	3	0	102	2	2.000000
3	0	103	2	3	0	103	2	2.000000
3	0	104	2	3	0	104	2	2.000000
3	0	105	2	3	0	105	2	2.000000
3	0	106	2	3	0	106	2	2.000000
3	0	107	2	3	0	107	2	2.000000
3	0	108	2	3	0	108	2	2.000000
3	0	109	2	3	0	109	2	2.000000
3	0	110	2	3	0	110	2	2.000000
3	0	111	2	3	0	111	2	2.000000
3	0	112	2	3	0	112	2	2.000000
3	0	113	2	3	0	113	2	2.000000
3	0	114	2	3	0	114	2	2.000000
3	0	115	2	3	0	115	2	2.000000
3	0	116	2	3	0	116	2	2.000000
3	0	117	2	3	0	117	2	2.000000
3	0	118	2	3	0	118	2	2.000000
3	0	119	2	3	0	119	2	2.000000
3	0	120	2	3	0	120	2	2.000000
3	0	121	2	3	0	121	2	2.000000
3	0	122	2	3	0	122	2	2.000000
3	0	123	2	3	0	123	2	2.000000
3	0	124	2	3	0	124	2	2.000000
3	0	125	2	3	0	125	2	2.000000
3	0	126	2	3	0	126	2	2.000000
3	0	127	2	3	0	127	2	2.000000
3	0	128	2	3	0	128	2	2.000000
3	0	129	2	3	0	129	2	2.000000
3	0	130	2	3	0	130	2	2.000000
3	0	131	2	3	0	131	2	2.000000
3	0	132	2	3	0	132	2	2.000000
3	0	133	2	3	0	133	2	2.000000
3	0	134	2	3	0	134	2	2.000000
3	0	135	2	3	0	135	2	2.000000
3	0	136	2	3	0	136	2	2.000000
3	0	137	2	3	0	137	2	2.000000
3	0	138	2	3	0	138	2	2.000000
3	0	139	2	3	0	139	2	2.000000
3	0	140	2	3	0	140	2	2.000000
3	0	141	2	3	0	141	2	2.000000
3	0	142	2	3	0	142	2	2.000000
3	0	143	2	3	0	143	2	2.000000
3	0	144	2	3	0	144	2	2.000000
3	0	145	2	3	0	145	2	2.000000
3	0	146	2	3	0	146	2	2.000000
3	0	147	2	3	0	147	2	2.000000
3	0	148	2	3	0	148	2	2.000000
3	0	149	2	3	0	149	2	2.000000
3	0	150	2	3	0	150	2	2.000000
3	0	151	2	3	0	151	2	2.000000
3	0	152	2	3	0	152	2	2.000000
3	0	153	2	3	0	153	2	2.000000
3	0	154	2	3	0	154	2	2.000000
3	0	155	2	3	0	155	2	2.000000
3	0	156	2	3	0	156	2	2.000000
3	0	157	2	3	0	157	2	2.000000
3	0	158	2	3	0	158	2	2.000000
3	0	159	2	3	0	159	2	2.000000
3	0	160	2	3	0	160	2	2.000000
3	0	161	2	3	0	161	2	2.000000
3	0	162	2	3	0	162	2	2.000000
3	0	163	2	3	0	163	2	2.000000
3	0	164	2	3	0	164	2	2.000000
3	0	165	2	3	0	165	2	2.000000
3	0	166	2	3	0	166	2	2.000000
3	0	167	2	3	0	167	2	2.000000
3	0	168	2	3	0	168	2	2.000000
3	0	169	2	3	0	169	2	2.000000
3	0	170	2	3	0	170	2	2.000000
3	0	171	2	3	0	171	2	2.000000
3	0	172	2	3	0	172	2	2.000000
3	0	173	2	3	0	173	2	2.000000
3	0	174	2	3	0	174	2	2.000000
3	0	175	2	3	0	175	2	2.000000
3	0	176	2	3	0	176	2	2.000000
3	0	177	2	3	0	177	2	2.000000
3	0	178	2	3	0	178	2	2.000000
3	0	179	2	3	0	179	2	2.000000
3	0	180	2	3	0	180	2	2.000000
3	0	181	2	3	0	181	2	2.000000
3	0	182	2	3	0	182	2	2.000000
3	0	183	2	3	0	183	2	2.000000
3	0	184	2	3	0	184	2	2.000000
3	0	185	2	3	0	185	2	2.000000
3	0	186	2	3	0	186	2	2.000000
3	0	187	2	3	0	187	2	2.000000
3	0	188	2	3	0	188	2	2.000000
3	0	189	2	3	0	189	2	2.000000
3	0	190	2	3	0	190	2	2.000000
3	0	191	2	3	0	191	2	2.000000
3	0	192	2	3	0	192	2	2.000000
3	0	193	2	3	0	193	2	2.000000
3	0	194	2	3	0	194	2	2.000000
3	0	195	2	3	0	195	2	2.000000
3	0	196	2	3	0	196	2	2.000000
3	0	197	2	3	0	197	2	2.000000
3	0	198	2	3	0	198	2	2.000000
3	0	199	2	3	0	199	2	2.000000
3	0	200	2	3	0	200	2	2.000000
4	0	0	2	4	0	0	2	2.000000
4	0	1	2	4	0	1	2	2.000000
4	0	2	2	4	0	2	2	2.000000
4	0	3	2	4	0	3	2	2.000000
4	0	4	2	4	0	4	2	2.000000
4	0	5	2	4	0	5	2	2.000000
4	0	6	2	4	0	6	2	2.000000
4	0	7	2	4	0	7	2	2.000000
4	0	8	2	4	0	8	2	2.000000
4	0	9	2	4	0	9	2	2.000000
4	0	10	2	4	0	10	2	2.000000
4	0	11	2	4	0	11	2	2.000000
4	0	12	2	4	0	12	2	2.000000
4	0	13	2	4	0	13	2	2.000000
4	0	14	2	4	0	14	2	2.000000
4	0	15	2	4	0	15	2	2.000000
4	0	16	2	4	0	16	2	2.000000
4	0	17	2	4	0	17	2	2.000000
4	0	18	2	4	0	18	2	2.000000
4	0	19	2	4	0	19	2	2.000000
4	0	20	2	4	0	20	2	2.000000
4	0	21	2	4	0	21	2	2.000000
4	0	22	2	4	0	22	2	2.000000
4	0	23	2	4	0	23	2	2.000000
4	0	24	2	4	0	24	2	2.000000
4	0	25	2	4	0	25	2	2.000000
4	0	26	2	4	0	26	2	2.000000
4	0	27	2	4	0	27	2	2.000000
4	0	28	2	4	0	28	2	2.000000
4	0	29	2	4	0	29	2	2.000000
4	0	30	2	4	0	30	2	2.000000
4	0	31	2	4	0	31	2	2.000000
4	0	32	2	4	0	32	2	2.000000
4	0	33	2	4	0	33	2	2.000000
4	0	34	2	4	0	34	2	2.000000
4	0	35	2	4	0	35	2	2.000000
4	0	36	2	4	0	36	2	2.000000
4	0	37	2	4	0	37	2	2.000000
4	0	38	2	4	0	38	2	2.000000
4	0	39	2	4	0	39	2	2.000000
4	0	40	2	4	0	40	2	2.000000
4	0	41	2	4	0	41	2	2.000000
4	0	42	2	4	0	42	2	2.000000
4	0	43	2	4	0	43	2	2.000000
4	0	44	2	4	0	44	2	2.000000
4	0	45	2	4	0	45	2	2.000000
4	0	46	2	4	0	46	2	2.000000
4	0	47	2	4	0	47	2	2.000000
4	0	48	2	4	0	48	2	2.000000
4	0	49	2	4	0	49	2	2.000000
4	0	50	2	4	0	50	2	2.000000
4	0	51	2	4	0	51	2	2.000000
4	0	52	2	4	0	52	2	2.000000
4	0	53	2	4	0	53	2	2.000000
4	0	54	2	4	0	54	2	2.000000
4	0	55	2	4	0	55	2	2.000000
4	0	56	2	4	0	56	2	2.000000
4	0	57	2	4	0	57	2	2.000000
4	0	58	2	4	0	58	2	2.000000
4	0	59	2	4	0	59	2	2.000000
4	0	60	2	4	0	60	2	2.000000
4	0	61	2	4	0	61	2	2.000000
4	0	62	2	4	0	62	2	2.000000
4	0	63	2	4	0	63	2	2.000000
4	0	64	2	4	0	64	2	2.000000
4	0	65	2	4	0	65	2	2.000000
4	0	66	2	4	0	66	2	2.000000
4	0	67	2	4	0	67	2	2.000000
4	0	68	2	4	0	68	2	2.000000
4	0	69	2	4	0	69	2	2.000000
4	0	70	2	4	0	70	2	2.000000
4	0	71	2	4	0	71	2	2.000000
4	0	72	2	4	0	72	2	2.000000
4	0	73	2	4	0	73	2	2.000000
4	0	74	2	4	0	74	2	2.000000
4	0	75	2	4	0	75	2	2.000000
4	0	76	2	4	0	76	2	2.000000
4	0	77	2	4	0	77	2	2.000000
4	0	78	2	4	0	78	2	2.000000
4	0	79	2	4	0	79	2	2.000000
4	0	80	2	4	0	80	2	2.000000
4	0	81	2	4	0	81	2	2.000000
4	0	82	2	4	0	82	2	2.000000
4	0	83	2	4	0	83	2	2.000000
4	0	84	2	4	0	84	2	2.000000
4	0	85	2	4	0	85	2	2.000000
4	0	86	2	4	0	86	2	2.000000
4	0	87	2	4	0	87	2	2.000000
4	0	88	2	4	0	88	2	2.000000
4	0	89	2	4	0	89	2	2.000000
4	0	90	2	4	0	90	2	2.000000
4	0	91	2	4	0	91	2	2.000000
4	0	92	2	4	0	92	2	2.000000
4	0	93	2	4	0	93	2	2.000000
4	0	94	2	4	0	94	2	2.000000
4	0	95	2	4	0	95	2	2.000000
4	0	96	2	4	0	96	2	2.000000
4	0	97	2	4	0	97	2	2.000000
4	0	98	2	4	0	98	2	2.000000
4	0	99	2	4	0	99	2	2.000000
4	0	100	2	4	0	100	2	2.000000
4	0	101	2	4	0	101	2	2.000000
4	0	102	2	4	0	102	2	2.000000
4	0	103	2	4	0	103	2	2.000000
4	0	104	2	4	0	104	2	2.000000
4	0	105	2	4	0	105	2	2.000000
4	0	106	2	4	0	106	2	2.000000
4	0	107	2	4	0	107	2	2.000000
4	0	108	2	4	0	108	2	2.000000
4	0	109	2	4	0	109	2	2.000000
4	0	110	2	4	0	110	2	2.000000
4	0	111	2	4	0	111	2	2.000000
4	0	112	2	4	0	112	2	2.000000
4	0	113	2	4	0	113	2	2.000000
4	0	114	2	4	0	114	2	2.000000
4	0	115	2	4	0	115	2	2.000000
4	0	116	2	4	0	116	2	2.000000
4	0	117	2	4	0	117	2	2.000000
4	0	118	2	4	0	118	2	2.000000
4	0	119	2	4	0	119	2	2.000000
4	0	120	2	4	0	120	2	2.000000
4	0	121	2	4	0	121	2	2.000000
4	0	122	2	4	0	122	2	2.000000
4	0	123	2	4	0	123	2	2.000000
4	0	124	2	4	0	124	2	2.000000
4	0	125	2	4	0	125	2	2.000000
4	0	126	2	4	0	126	2	2.000000
4	0	127	2	4	0	127	2	2.000000
4	0	128	2	4	0	128	2	2.000000
4	0	129	2	4	0	129	2	2.000000
4	0	130	2	4	0	130	2	2.000000
4	0	131	2	4	0	131	2	2.000000
4	0	132	2	4	0	132	2	2.000000
4	0	133	2	4	0	133	2	2.000000
4	0	134	2	4	0	134	2	2.000000
4	0	135	2	4	0	135	2	2.000000
4	0	136	2	4	0	136	2	2.000000
4	0	137	2	4	0	137	2	2.000000
4	0	138	2	4	0	138	2	2.000000
4	0	139	2	4	0	139	2	2.000000
4	0	140	2	4	0	140	2	2.000000
4	0	141	2	4	0	141	2	2.000000
4	0	142	2	4	0	142	2	2.000000
4	0	143	2	4	0	143	2	2.000000
4	0	144	2	4	0	144	2	2.000000
4	0	145	2	4	0	145	2	2.000000
4	0	146	2	4	0	146	2	2.000000
4	0	147	2	4	0	147	2	2.000000
4	0	148	2	4	0	148	2	2.000000
4	0	149	2	4	0	149	2	2.000000
4	0	150	2	4	0	150	2	2.000000
4	0	151	2	4	0	151	2	2.000000
4	0	152	2	4	0	152	2	2.000000
4	0	153	2	4	0	153	2	2.000000
4	0	154	2	4	0	154	2	2.000000
4	0	155	2	4	0	155	2	2.000000
4	0	156	2	4	0	156	2	2.000000
4	0	157	2	4	0	157	2	2.000000
4	0	158	2	4	0	158	2	2.000000
4	0	159	2	4	0	159	2	2.000000
4	0	160	2	4	0	160	2	2.000000
4	0	161	2	4	0	161	2	2.000000
4	0	162	2	4	0	162	2	2.000000
4	0	163	2	4	0	163	2	2.000000
4	0	164	2	4	0	164	2	2.000000
4	0	165	2	4	0	165	2	2.000000
4	0	166	2	4	0	166	2	2.000000
4	0	167	2	4	0	167	2	2.000000
4	0	168	2	4	0	168	2	2.000000
4	0	169	2	4	0	169	2	2.000000
4	0	170	2	4	0	170	2	2.000000
4	0	171	2	4	0	171	2	2.000000
4	0	172	2	4	0	172	2	2.000000
4	0	173	2	4	0	173	2	2.000000
4	0	174	2	4	0	174	2	2.000000
4	0	175	2	4	0	175	2	2.000000
4	0	176	2	4	0	176	2	2.000000
4	0	177	2	4	0	177	2	2.000000
4	0	178	2	4	0	178	2	2.000000
4	0	179	2	4	0	179	2	2.000000
4	0	180	2	4	0	180	2	2.000000
4	0	181	2	4	0	181	2	2.000000
4	0	182	2	4	0	182	2	2.000000
4	0	183	2	4	0	183	2	2.000000
4	0	184	2	4	0	184	2	2.000000
4	0	185	2	4	0	185	2	2.000000
4	0	186	2	4	0	186	2	2.000000
4	0	187	2	4	0	187	2	2.000000
4	0	188	2	4	0	188	2	2.000000
4	0	189	2	4	0	189	2	2.000000
4	0	190	2	4	0	190	2	2.000000
4	0	191	2	4	0	191	2	2.000000
4	0	192	2	4	0	192	2	2.000000
4	0	193	2	4	0	193	2	2.000000
4	0	194	2	4	0	194	2	2.000000
4	0	195	2	4	0	195	2	2.000000
4	0	196	2	4	0	196	2	2.000000
4	0	197	2	4	0	197	2	2.000000
4	0	198	2	4	0	198	2	2.000000
4	0	199	2	4	0	199	2	2.000000
4	0	200	2	4	0	200	2	2.000000
5	0	0	2	5	0	0	2	2.000000
5	0	1	2	5	0	1	2	2.000000
5	0	2	2	5	0	2	2	2.000000
5	0	3	2	5	0	3	2	2.000000
5	0	4	2	5	0	4	2	2.000000
5	0	5	2	5	0	5	2	2.000000
5	0	6	2	5	0	6	2	2.000000
5	0	7	2	5	0	7	2	2.000000
5	0	8	2	5	0	8	2	2.000000
5	0	9	2	5	0	9	2	2.000000
5	0	10	2	5	0	10	2	2.000000
5	0	11	2	5	0	11	2	2.000000
5	0	12	2	5	0	12	2	2.000000
5	0	13	2	5	0	13	2	2.000000
5	0	14	2	5	0	14	2	2.000000
5	0	15	2	5	0	15	2	2.000000
5	0	16	2	5	0	16	2	2.000000
5	0	17	2	5	0	17	2	2.000000
5	0	18	2	5	0	18	2	2.000000
5	0	19	2	5	0	19	2	2.000000
5	0	20	2	5	0	20	2	2.000000
5	0	21	2	5	0	21	2	2.000000
5	0	22	2	5	0	22	2	2.000000
5	0	23	2	5	0	23	2	2.000000
5	0	24	2	5	0	24	2	2.000000
5	0	25	2	5	0	25	2	2.000000
5	0	26	2	5	0	26	2	2.000000
5	0	27	2	5	0	27	2	2.000000
5	0	28	2	5	0	28	2	2.000000
5	0	29	2	5	0	29	2	2.000000
5	0	30	2	5	0	30	2	2.000000
5	0	31	2	5	0	31	2	2.000000
5	0	32	2	5	0	32	2	2.000000
5	0	33	2	5	0	33	2	2.000000
5	0	34	2	5	0	34	2	2.000000
5	0	35	2	5	0	35	2	2.000000
5	0	36	2	5	0	36	2	2.000000
5	0	37	2	5	0	37	2	2.000000
5	0	38	2	5	0	38	2	2.000000
5	0	39	2	5	0	39	2	2.000000
5	0	40	2	5	0	40	2	2.000000
5	0	41	2	5	0	41	2	2.000000
5	0	42	2	5	0	42	2	2.000000
5	0	43	2	5	0	43	2	2.000000
5	0	44	2	5	0	44	2	2.000000
5	0	45	2	5	0	45	2	2.000000
5	0	46	2	5	0	46	2	2.000000
5	0	47	2	5	0	47	2	2.000000
5	0	48	2	5	0	48	2	2.000000
5	0	49	2	5	0	49	2	2.000000
5	0	50	2	5	0	50	2	2.000000
5	0	51	2	5	0	51	2	2.000000
5	0	52	2	5	0	52	2	2.000000
5	0	53	2	5	0	53	2	2.000000
5	0	54	2	5	0	54	2	2.000000
5	0	55	2	5	0	55	2	2.000000
5	0	56	2	5	0	56	2	2.000000
5	0	57	2	5	0	57	2	2.000000
5	0	58	2	5	0	58	2	2.000000
5	0	59	2	5	0	59	2	2.000000
5	0	60	2	5	0	60	2	2.000000
5	0	61	2	5	0	61	2	2.000000
5	0	62	2	5	0	62	2	2.000000
5	0	63	2	5	0	63	2	2.000000
5	0	64	2	5	0	64	2	2.000000
5	0	65	2	5	0	65	2	2.000000
5	0	66	2	5	0	66	2	2.000000
5	0	67	2	5	0	67	2	2.000000
5	0	68	2	5	0	68	2	2.000000
5	0	69	2	5	0	69	2	2.000000
5	0	70	2	5	0	70	2	2.000000
5	0	71	2	5	0	71	2	2.000000
5	0	72	2	5	0	72	2	2.000000
5	0	73	2	5	0	73	2	2.000000
5	0	74	2	5	0	74	2	2.000000
5	0	75	2	5	0	75	2	2.000000
5	0	76	2	5	0	76	2	2.000000
5	0	77	2	5	0	77	2	2.000000
5	0	78	2	5	0	78	2	2.000000
5	0	79	2	5	0	79	2	2.000000
5	0	80	2	5	0	80	2	2.000000
5	0	81	2	5	0	81	2	2.000000
5	0	82	2	5	0	82	2	2.000000
5	0	83	2	5	0	83	2	2.000000
5	0	84	2	5	0	84	2	2.000000
5	0	85	2	5	0	85	2	2.000000
5	0	86	2	5	0	86	2	2.000000
5	0	87	2	5	0	87	2	2.000000
5	0	88	2	5	0	88	2	2.000000
5	0	89	2	5	0	89	2	2.000000
5	0	90	2	5	0	90	2	2.000000
5	0	91	2	5	0	91	2	2.000000
5	0	92	2	5	0	92	2	2.000000
5	0	93	2	5	0	93	2	2.000000
5	0	94	2	5	0	94	2	2.000000
5	0	95	2	5	0	95	2	2.000000
5	0	96	2	5	0	96	2	2.000000
5	0	97	2	5	0	97	2	2.000000
5	0	98	2	5	0	98	2	2.000000
5	0	99	2	5	0	99	2	2.000000
5	0	100	2	5	0	100	2	2.000000
5	0	101	2	5	0	101	2	2.000000
5	0	102	2	5	0	102	2	2.000000
5	0	103	2	5	0	103	2	2.000000
5	0	104	2	5	0	104	2	2.000000
5	0	105	2	5	0	105	2	2.000000
5	0	106	2	5	0	106	2	2.000000
5	0	107	2	5	0	107	2	2.000000
5	0	108	2	5	0	108	2	2.000000
5	0	109	2	5	0	109	2	2.000000
5	0	110	2	5	0	110	2	2.000000
5	0	111	2	5	0	111	2	2.000000
5	0	112	2	5	0	112	2	2.000000
5	0	113	2	5	0	113	2	2.000000
5	0	114	2	5	0	114	2	2.000000
5	0	115	2	5	0	115	2	2.000000
5	0	116	2	5	0	116	2	2.000000
5	0	117	2	5	0	117	2	2.000000
5	0	118	2	5	0	118	2	2.000000
5	0	119	2	5	0	119	2	2.000000
5	0	120	2	5	0	120	2	2.000000
5	0	121	2	5	0	121	2	2.000000
5	0	122	2	5	0	122	2	2.000000
5	0	123	2	5	0	123	2	2.000000
5	0	124	2	5	0	124	2	2.000000
5	0	125	2	5	0	125	2	2.000000
5	0	126	2	5	0	126	2	2.000000
5	0	127	2	5	0	127	2	2.000000
5	0	128	2	5	0	128	2	2.000000
5	0	129	2	5	0	129	2	2.000000
5	0	130	2	5	0	130	2	2.000000
5	0	131	2	5	0	131	2	2.000000
5	0	132	2	5	0	132	2	2.000000
5	0	133	2	5	0	133	2	2.000000
5	0	134	2	5	0	134	2	2.000000
5	0	135	2	5	0	135	2	2.000000
5	0	136	2	5	0	136	2	2.000000
5	0	137	2	5	0	137	2	2.000000
5	0	138	2	5	0	138	2	2.000000
5	0	139	2	5	0	139	2	2.000000
5	0	140	2	5	0	140	2	2.000000
5	0	141	2	5	0	141	2	2.000000
5	0	142	2	5	0	142	2	2.000000
5	0	143	2	5	0	143	2	2.000000
5	0	144	2	5	0	144	2	2.000000
5	0	145	2	5	0	145	2	2.000000
5	0	146	2	5	0	146	2	2.000000
5	0	147	2	5	0	147	2	2.000000
5	0	148	2	5	0	148	2	2.000000
5	0	149	2	5	0	149	2	2.000000
5	0	150	2	5	0	150	2	2.000000
5	0	151	2	5	0	151	2	2.000000
5	0	152	2	5	0	152	2	2.000000
5	0	153	2	5	0	153	2	2.000000
5	0	154	2	5	0	154	2	2.000000
5	0	155	2	5	0	155	2	2.000000
5	0	156	2	5	0	156	2	2.000000
5	0	157	2	5	0	157	2	2.000000
5	0	158	2	5	0	158	2	2.000000
5	0	159	2	5	0	159	2	2.000000
5	0	160	2	5	0	160	2	2.000000
5	0	161	2	5	0	161	2	2.000000
5	0	162	2	5	0	162	2	2.000000
5	0	163	2	5	0	163	2	2.000000
5	0	164	2	5	0	164	2	2.000000
5	0	165	2	5	0	165	2	2.000000
5	0	166	2	5	0	166	2	2.000000
5	0	167	2	5	0	167	2	2.000000
5	0	168	2	5	0	168	2	2.000000
5	0	169	2	5	0	169	2	2.000000
5	0	170	2	5	0	170	2	2.000000
5	0	171	2	5	0	171	2	2.000000
5	0	172	2	5	0	172	2	2.000000
5	0	173	2	5	0	173	2	2.000000
5	0	174	2	5	0	174	2	2.000000
5	0	175	2	5	0	175	2	2.000000
5	0	176	2	5	0	176	2	2.000000
5	0	177	2	5	0	177	2	2.000000
5	0	178	2	5	0	178	2	2.000000
5	0	179	2	5	0	179	2	2.000000
5	0	180	2	5	0	180	2	2.000000
5	0	181	2	5	0	181	2	2.000000
5	0	182	2	5	0	182	2	2.000000
5	0	183	2	5	0	183	2	2.000000
5	0	184	2	5	0	184	2	2.000000
5	0	185	2	5	0	185	2	2.000000
5	0	186	2	5	0	186	2	2.000000
5	0	187	2	5	0	187	2	2.000000
5	0	188	2	5	0	188	2	2.000000
5	0	189	2	5	0	189	2	2.000000
5	0	190	2	5	0	190	2	2.000000
5	0	191	2	5	0	191	2	2.000000
5	0	192	2	5	0	192	2	2.000000
5	0	193	2	5	0	193	2	2.000000
5	0	194	2	5	0	194	2	2.000000
5	0	195	2	5	0	195	2	2.000000
5	0	196	2	5	0	196	2	2.000000
5	0	197	2	5	0	197	2	2.000000
5	0	198	2	5	0	198	2	2.000000
